4.6059,64.947,61.711,63.092,4.0149,2.1427,2.4759
4.6582,64.414,61.249,62.586,3.99,2.1251,2.4671
4.7105,63.886,60.789,62.085,3.965,2.1076,2.4579
4.7629,63.363,60.333,61.587,3.9397,2.0903,2.4484
4.8152,62.843,59.881,61.094,3.9144,2.0731,2.4386
4.8676,62.328,59.432,60.604,3.8889,2.0561,2.4285
4.9199,61.817,58.986,60.119,3.8634,2.0392,2.4181
4.9722,61.31,58.544,59.637,3.8377,2.0224,2.4075
5.0246,60.808,58.104,59.159,3.8121,2.0058,2.3966
5.0769,60.309,57.669,58.685,3.7863,1.9893,2.3854
5.1293,59.815,57.217,58.215,3.7606,1.973,2.3741
5.1816,59.325,56.746,57.749,3.7348,1.9568,2.3625
