0,0,0,0,0,0,0
0.052339,3.6951,3.1989,3.4207,0.0066761,0.0013734,0.0022174
0.10468,7.3513,6.3691,6.8082,0.025879,0.0054586,0.0087551
0.15702,10.969,9.5111,10.163,0.056448,0.012204,0.019446
0.20936,14.549,12.625,13.485,0.097321,0.021558,0.034127
0.2617,18.091,15.711,16.776,0.14752,0.033472,0.052641
0.31404,21.595,18.769,20.034,0.20617,0.047894,0.074836
0.36638,25.063,21.8,23.261,0.27243,0.064777,0.10057
0.41872,28.494,24.804,26.457,0.34557,0.084073,0.12969
0.47105,31.889,27.782,29.622,0.4249,0.10573,0.16206
0.52339,35.249,30.732,32.756,0.50978,0.12971,0.19755
0.57573,38.573,33.656,35.86,0.59966,0.15596,0.23603
0.62807,41.862,36.554,38.934,0.694,0.18444,0.27737
0.68041,45.116,39.426,41.978,0.79233,0.2151,0.32146
0.73275,48.337,42.273,44.993,0.8942,0.2479,0.36817
0.78509,51.523,45.094,47.979,0.9992,0.28279,0.4174
0.83743,54.676,47.89,50.936,1.107,0.31973,0.46902
0.88977,57.795,50.66,53.864,1.2172,0.35869,0.52294
0.94211,60.882,53.406,56.764,1.3296,0.39961,0.57905
0.99445,63.936,56.128,59.636,1.4438,0.44245,0.63725
1.0468,66.958,58.825,62.48,1.5595,0.48719,0.69745
1.0991,69.948,61.498,65.296,1.6767,0.53377,0.75954
1.1515,72.907,64.147,68.086,1.795,0.58216,0.82345
1.2038,75.835,66.773,70.848,1.9142,0.63232,0.88909
1.2561,78.732,69.375,73.584,2.0342,0.6842,0.95636
1.3085,81.598,71.953,76.293,2.1548,0.73778,1.0252
1.3608,84.434,74.509,78.976,2.2759,0.79302,1.0955
1.4132,87.24,77.042,81.633,2.3973,0.84988,1.1672
1.4655,90.017,79.552,84.265,2.5189,0.90832,1.2403
1.5178,92.765,82.04,86.871,2.6406,0.96831,1.3146
1.5702,95.483,84.505,89.452,2.7622,1.0298,1.39
1.6225,98.173,86.949,92.008,2.8838,1.0928,1.4666
1.6749,100.83,89.371,94.539,3.0052,1.1572,1.5443
1.7272,103.47,91.771,97.045,3.1263,1.2231,1.623
1.7795,106.07,94.149,99.528,3.2471,1.2903,1.7026
1.8319,108.65,96.506,101.99,3.3675,1.3589,1.783
1.8842,111.2,98.843,104.42,3.4874,1.4288,1.8643
1.9366,113.73,101.16,106.83,3.6068,1.4999,1.9464
1.9889,115.86,103.02,108.9,3.7245,1.5724,2.0291
2.0412,114.72,101.96,107.91,3.831,1.645,2.1101
2.0936,113.46,101.04,106.83,3.9232,1.7161,2.1872
2.1459,112.28,100.13,105.81,4.0047,1.7857,2.2608
2.1983,111.1,99.227,104.78,4.0756,1.8538,2.3309
2.2506,109.93,98.334,103.77,4.137,1.9205,2.3977
2.3029,108.77,97.448,102.77,4.1896,1.9857,2.4613
2.3553,107.62,96.57,101.77,4.2342,2.0471,2.5217
2.4076,106.49,95.7,100.79,4.2714,2.105,2.5791
2.46,105.37,94.838,99.815,4.3018,2.1613,2.6336
2.5123,104.26,93.983,98.85,4.3262,2.216,2.6852
2.5646,103.17,93.137,97.895,4.3451,2.2691,2.7341
2.617,102.08,92.298,96.948,4.3589,2.3206,2.7804
2.6693,101.01,91.466,96.011,4.3681,2.3706,2.8241
2.7216,99.943,90.642,95.083,4.3731,2.419,2.8654
2.774,98.891,89.826,94.164,4.3743,2.466,2.9042
2.8263,97.85,89.017,93.253,4.376,2.5116,2.9408
2.8787,96.821,88.215,92.352,4.3987,2.5557,2.9751
2.931,95.802,87.42,91.459,4.4179,2.5984,3.0073
2.9833,94.794,86.633,90.575,4.4339,2.6397,3.0374
3.0357,93.796,85.852,89.699,4.4467,2.6797,3.0655
3.088,92.809,85.079,88.832,4.4567,2.7184,3.0917
3.1404,91.832,84.312,87.973,4.4639,2.7558,3.116
3.1927,90.866,83.553,87.123,4.4685,2.7885,3.1385
3.245,89.91,82.8,86.28,4.4706,2.806,3.1592
3.2974,88.964,82.054,85.446,4.4705,2.822,3.1783
3.3497,88.028,81.315,84.62,4.4682,2.8365,3.1957
3.4021,87.101,80.566,83.802,4.4638,2.8497,3.2116
3.4544,86.185,79.808,82.992,4.4576,2.8615,3.226
3.5067,85.278,79.056,82.19,4.4495,2.8721,3.2389
3.5591,84.38,78.312,81.395,4.4397,2.8781,3.2504
3.6114,83.492,77.575,80.608,4.4284,2.8738,3.2606
