0,0,0,0
0.052339,1.4242,1.234,1.3371
0.10468,2.8368,2.4599,2.6644
0.15702,4.238,3.6776,3.9819
0.20936,5.6278,4.8873,5.2898
0.2617,7.0063,6.089,6.588
0.31404,8.3736,7.2828,7.8767
0.36638,9.7298,8.4687,9.1559
0.41872,11.075,9.6468,10.426
0.47105,12.409,10.817,11.686
0.52339,13.733,11.98,12.937
0.57573,15.045,13.135,14.179
0.62807,16.348,14.282,15.412
0.68041,17.639,15.421,16.636
0.73275,18.92,16.554,17.851
0.78509,20.191,17.678,19.057
0.83743,21.451,18.795,20.254
0.88977,22.701,19.903,21.442
0.94211,23.941,21.004,22.621
0.99445,25.171,22.098,23.792
1.0468,26.391,23.184,24.954
1.0991,27.601,24.263,26.108
1.1515,28.801,25.334,27.253
1.2038,29.991,26.399,28.39
1.2561,31.172,27.456,29.518
1.3085,32.343,28.506,30.638
1.3608,33.505,29.549,31.75
1.4132,34.657,30.584,32.854
1.4655,35.801,31.613,33.95
1.5178,36.937,32.635,35.037
1.5702,38.064,33.65,36.117
1.6225,39.182,34.658,37.188
1.6749,40.291,35.66,38.252
1.7272,41.391,36.654,39.308
1.7795,42.483,37.642,40.356
1.8319,43.565,38.623,41.396
1.8842,44.639,39.598,42.429
1.9366,45.705,40.566,43.454
1.9889,46.273,40.865,43.892
2.0412,45.898,40.59,43.573
2.0936,45.525,40.316,43.253
2.1459,45.156,40.043,42.935
2.1983,44.789,39.773,42.619
2.2506,44.426,39.505,42.306
2.3029,44.065,39.238,41.995
2.3553,43.707,38.973,41.686
2.4076,43.353,38.71,41.379
2.46,43.001,38.449,41.075
2.5123,42.652,38.189,40.773
2.5646,42.31,37.931,40.473
2.617,41.976,37.675,40.176
2.6693,41.645,37.421,39.881
2.7216,41.317,37.168,39.587
2.774,40.991,36.918,39.296
2.8263,40.668,36.668,39.007
2.8787,40.348,36.421,38.721
2.931,40.029,36.175,38.436
2.9833,39.714,35.931,38.153
3.0357,39.401,35.688,37.873
3.088,39.09,35.447,37.594
3.1404,38.785,35.208,37.318
3.1927,38.506,34.97,37.044
3.245,38.229,34.734,36.771
3.2974,37.954,34.5,36.501
3.3497,37.681,34.267,36.233
3.4021,37.41,34.036,35.966
3.4544,37.141,33.806,35.702
3.5067,36.874,33.578,35.439
3.5591,36.608,33.351,35.179
3.6114,36.345,33.126,34.92
3.6638,36.084,32.902,34.663
3.7161,35.824,32.68,34.409
3.7684,35.566,32.46,34.156
3.8208,35.311,32.232,33.904
3.8731,35.057,32.004,33.655
3.9255,34.805,31.761,33.408
3.9778,34.554,31.518,33.162
4.0301,34.306,31.276,32.918
4.0825,34.059,31.037,32.676
4.1348,33.814,30.799,32.436
4.1872,33.571,30.563,32.198
4.2395,33.334,30.329,31.961
4.2918,33.103,30.096,31.726
4.3442,32.875,29.866,31.493
4.3965,32.648,29.637,31.261
4.4488,32.423,29.41,31.031
4.5012,32.199,29.185,30.803
4.5535,31.977,28.961,30.577
4.6059,31.756,28.739,30.352
4.6582,31.537,28.519,30.129
4.7105,31.319,28.3,29.907
4.7629,31.103,28.083,29.687
4.8152,30.888,27.868,29.469
4.8676,30.675,27.655,29.252
4.9199,30.463,27.443,29.037
4.9722,30.253,27.233,28.824
5.0246,30.044,27.024,28.612
5.0769,29.837,26.817,28.402
5.1293,29.631,26.611,28.193
5.1816,29.426,26.407,27.985
