4.6059,53.095,47.369,50.108,2.6688,1.4381,1.6967
4.6582,52.793,47.142,49.847,2.6699,1.45,1.705
4.7105,52.492,46.917,49.588,2.6706,1.4616,1.7129
4.7629,52.193,46.692,49.33,2.6709,1.4731,1.7205
4.8152,51.896,46.468,49.073,2.6707,1.4844,1.7278
4.8676,51.6,46.246,48.818,2.67,1.4954,1.7348
4.9199,51.307,46.024,48.564,2.669,1.5063,1.7416
4.9722,51.016,45.804,48.311,2.6675,1.517,1.748
5.0246,50.726,45.585,48.059,2.6657,1.5274,1.7542
5.0769,50.438,45.367,47.809,2.6635,1.5377,1.7601
5.1293,50.151,45.149,47.561,2.661,1.5478,1.7657
5.1816,49.867,44.933,47.313,2.6581,1.5549,1.7711
