0,0,0,0
0.052339,1.3746,1.179,1.2716
0.10468,2.7395,2.3524,2.5359
0.15702,4.0946,3.5201,3.7931
0.20936,5.4401,4.6823,5.0431
0.2617,6.7761,5.8388,6.286
0.31404,8.1025,6.9898,7.5218
0.36638,9.4195,8.1353,8.7506
0.41872,10.727,9.2752,9.9725
0.47105,12.026,10.41,11.187
0.52339,13.315,11.539,12.395
0.57573,14.595,12.662,13.596
0.62807,15.866,13.781,14.791
0.68041,17.127,14.893,15.978
0.73275,18.38,16.001,17.159
0.78509,19.624,17.103,18.333
0.83743,20.859,18.2,19.5
0.88977,22.086,19.292,20.661
0.94211,23.303,20.378,21.815
0.99445,24.512,21.459,22.962
1.0468,25.713,22.535,24.103
1.0991,26.904,23.606,25.238
1.1515,28.088,24.672,26.366
1.2038,29.274,25.732,27.488
1.2561,30.457,26.788,28.603
1.3085,31.632,27.838,29.712
1.3608,32.801,28.883,30.814
1.4132,33.962,29.924,31.911
1.4655,35.116,30.959,33.001
1.5178,36.263,31.989,34.085
1.5702,37.404,33.015,35.162
1.6225,38.537,34.035,36.234
1.6749,39.664,35.051,37.299
1.7272,40.783,36.061,38.359
1.7795,41.896,37.067,39.412
1.8319,43.003,38.068,40.46
1.8842,44.102,39.064,41.501
1.9366,44.754,39.795,42.198
1.9889,44.458,39.571,41.957
2.0412,44.203,39.349,41.718
2.0936,43.949,39.127,41.481
2.1459,43.697,38.907,41.245
2.1983,43.446,38.688,41.01
2.2506,43.196,38.471,40.777
2.3029,42.948,38.254,40.545
2.3553,42.702,38.039,40.315
2.4076,42.457,37.825,40.085
2.46,42.213,37.612,39.857
2.5123,41.971,37.4,39.631
2.5646,41.73,37.19,39.405
2.617,41.49,36.981,39.181
2.6693,41.252,36.773,38.958
2.7216,41.015,36.566,38.737
2.774,40.78,36.36,38.516
2.8263,40.546,36.156,38.297
2.8787,40.313,35.952,38.079
2.931,40.081,35.75,37.863
2.9833,39.851,35.549,37.648
3.0357,39.623,35.349,37.433
3.088,39.395,35.15,37.22
3.1404,39.169,34.952,37.009
3.1927,38.944,34.756,36.798
3.245,38.721,34.56,36.589
3.2974,38.498,34.366,36.381
3.3497,38.277,34.172,36.174
3.4021,38.058,33.98,35.968
3.4544,37.839,33.787,35.764
3.5067,37.622,33.578,35.56
3.5591,37.406,33.371,35.358
3.6114,37.191,33.164,35.157
3.6638,36.978,32.959,34.957
3.7161,36.765,32.756,34.758
3.7684,36.554,32.553,34.56
3.8208,36.344,32.352,34.364
3.8731,36.136,32.152,34.168
3.9255,35.928,31.953,33.974
3.9778,35.731,31.756,33.781
4.0301,35.549,31.559,33.589
4.0825,35.369,31.364,33.398
4.1348,35.189,31.17,33.208
4.1872,35.01,30.967,33.019
4.2395,34.833,30.757,32.831
4.2918,34.656,30.547,32.644
4.3442,34.48,30.339,32.459
4.3965,34.305,30.133,32.274
4.4488,34.131,29.927,32.09
4.5012,33.957,29.724,31.908
4.5535,33.785,29.512,31.726
4.6059,33.613,29.298,31.546
4.6582,33.443,29.086,31.367
4.7105,33.273,28.875,31.188
4.7629,33.105,28.666,31.011
4.8152,32.951,28.458,30.834
4.8676,32.797,28.252,30.659
4.9199,32.644,28.048,30.485
4.9722,32.492,27.845,30.311
5.0246,32.341,27.643,30.139
5.0769,32.19,27.443,29.967
5.1293,32.04,27.244,29.797
5.1816,31.891,27.047,29.628
