4.6059,62.091,59.58,61.034,3.8905,2.0538,2.401
4.6582,61.563,59.09,60.545,3.8662,2.0369,2.3922
4.7105,61.067,58.604,60.06,3.8417,2.0202,2.3831
4.7629,60.575,58.122,59.579,3.8171,2.0036,2.3738
4.8152,60.087,57.644,59.101,3.7924,1.9871,2.3641
4.8676,59.603,57.17,58.628,3.7676,1.9708,2.3541
4.9199,59.123,56.7,58.158,3.7427,1.9546,2.3439
4.9722,58.647,56.234,57.692,3.7177,1.9386,2.3334
5.0246,58.184,55.771,57.23,3.6927,1.9226,2.3227
5.0769,57.725,55.312,56.771,3.6677,1.9068,2.3117
5.1293,57.27,54.858,56.316,3.6426,1.8912,2.3006
5.1816,56.818,54.406,55.865,3.6176,1.8756,2.2893
