0,0,0,0,0,0,0
0.052339,3.0083,2.6785,2.8372,0.01132,0.0010333,0.0019611
0.10468,5.9909,5.3369,5.6517,0.041739,0.0041032,0.0077229
0.15702,8.9479,7.9753,8.4436,0.086843,0.0091651,0.017109
0.20936,11.88,10.594,11.213,0.14425,0.016175,0.029948
0.2617,14.786,13.193,13.96,0.21237,0.025091,0.046078
0.31404,17.668,15.773,16.686,0.2891,0.035869,0.065343
0.36638,20.525,18.333,19.389,0.37257,0.048468,0.087592
0.41872,23.357,20.874,22.071,0.46149,0.062848,0.11268
0.47105,26.165,23.396,24.732,0.55472,0.078968,0.14047
0.52339,28.949,25.899,27.371,0.65138,0.096789,0.17083
0.57573,31.709,28.383,29.988,0.75072,0.11627,0.20362
0.62807,34.446,30.849,32.585,0.8521,0.13738,0.23874
0.68041,37.159,33.296,35.162,0.95502,0.16007,0.27606
0.73275,39.849,35.724,37.717,1.0591,0.18431,0.31546
0.78509,42.515,38.135,40.252,1.1639,0.21006,0.35685
0.83743,45.159,40.528,42.767,1.2692,0.23729,0.4001
0.88977,47.781,42.902,45.261,1.3748,0.26597,0.44514
0.94211,50.379,45.259,47.736,1.4804,0.29605,0.49185
0.99445,52.956,47.598,50.191,1.586,0.3275,0.54015
1.0468,55.51,49.919,52.626,1.6913,0.36029,0.58995
1.0991,58.043,52.223,55.041,1.7963,0.3944,0.64117
1.1515,60.554,54.51,57.437,1.9009,0.42977,0.69372
1.2038,63.043,56.78,59.814,2.005,0.46639,0.74754
1.2561,65.511,59.033,62.172,2.1085,0.50423,0.80253
1.3085,67.958,61.268,64.511,2.2115,0.54324,0.85864
1.3608,70.383,63.487,66.832,2.3138,0.58341,0.91578
1.4132,72.788,65.69,69.133,2.4155,0.6247,0.9739
1.4655,75.173,67.875,71.417,2.5164,0.66709,1.0329
1.5178,77.537,70.045,73.682,2.6167,0.71054,1.0928
1.5702,79.88,72.198,75.929,2.7347,0.75503,1.1535
1.6225,82.204,74.335,78.157,2.8577,0.80052,1.2149
1.6749,84.508,76.456,80.368,2.9808,0.847,1.2771
1.7272,86.792,78.561,82.562,3.1038,0.89444,1.3398
