0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.9697,1,1,1,1,0.10427,0.12289,0.10427,0.10427,0.10427,0.065287,0,0.024934,0,0,0,-1.1102e-16
7,1,0.93939,0.9697,1,1,1,0.10427,0.13546,0.12289,0.10427,0.10427,0.065287,0,0.043826,0.024934,0,0,-1.1102e-16
9,0.9697,0.93939,0.9697,1,1,1,0.12289,0.13546,0.12289,0.10427,0.10427,0.065287,0.024934,0.043826,0.024934,0,0,-1.1102e-16
14,0.69697,0.93939,0.9697,1,1,0.98182,0.17035,0.13546,0.12289,0.10427,0.10427,0.077878,0.12928,0.043826,0.024934,0,0,0.014965
16,0.57576,0.93939,0.9697,1,1,0.94545,0.16769,0.13546,0.12289,0.10427,0.10427,0.093987,0.15189,0.043826,0.024934,0,0,0.035823
18,0.48485,0.93939,0.9697,0.9697,1,0.94545,0.15981,0.13546,0.12289,0.12289,0.10427,0.093987,0.16297,0.043826,0.024934,0.024934,0,0.035823
21,0.48485,0.93939,0.9697,0.9697,1,0.89091,0.15981,0.13546,0.12289,0.12289,0.10427,0.10917,0.16297,0.043826,0.024934,0.024934,0,0.058124
23,0.48485,0.90909,0.9697,0.9697,1,0.89091,0.15981,0.14482,0.12289,0.12289,0.10427,0.10917,0.16297,0.059506,0.024934,0.024934,0,0.058124
25,0.42424,0.87879,0.9697,0.9697,1,0.89091,0.15189,0.15205,0.12289,0.12289,0.10427,0.10917,0.16769,0.073051,0.024934,0.024934,0,0.058124
28,0.39394,0.87879,0.9697,0.9697,1,0.89091,0.14711,0.15205,0.12289,0.12289,0.10427,0.10917,0.16923,0.073051,0.024934,0.024934,0,0.058124
