0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0.93939,1,1,1,0.9697,1,0.13546,0.10427,0.10427,0.10427,0.12289,0.065287,0.043826,0,0,0,0.024934,-1.1102e-16
4,0.87879,1,1,1,0.9697,1,0.15205,0.10427,0.10427,0.10427,0.12289,0.065287,0.073051,0,0,0,0.024934,-1.1102e-16
7,0.87879,0.9697,0.93939,0.9697,0.93939,0.98182,0.15205,0.12289,0.13546,0.12289,0.13546,0.077878,0.073051,0.024934,0.043826,0.024934,0.043826,0.014965
9,0.81818,0.93939,0.93939,0.9697,0.84848,0.96364,0.16207,0.13546,0.13546,0.12289,0.15769,0.086873,0.095712,0.043826,0.043826,0.024934,0.085012,0.026334
11,0.78788,0.93939,0.93939,0.9697,0.81818,0.96364,0.1654,0.13546,0.13546,0.12289,0.16207,0.086873,0.10536,0.043826,0.043826,0.024934,0.095712,0.026334
14,0.75758,0.78788,0.93939,0.9697,0.78788,0.94545,0.16783,0.1654,0.13546,0.12289,0.1654,0.093987,0.11411,0.10536,0.043826,0.024934,0.10536,0.035823
16,0.69697,0.78788,0.84848,0.9697,0.78788,0.94545,0.17035,0.1654,0.15769,0.12289,0.1654,0.093987,0.12928,0.10536,0.085012,0.024934,0.10536,0.035823
18,0.63636,0.75758,0.75758,0.9697,0.78788,0.94545,0.1702,0.16783,0.16783,0.12289,0.1654,0.093987,0.14177,0.11411,0.11411,0.024934,0.10536,0.035823
21,0.51515,0.69697,0.75758,0.93939,0.72727,0.92727,0.16297,0.17035,0.16783,0.13546,0.16945,0.099875,0.15981,0.12928,0.11411,0.043826,0.12205,0.044084
23,0.48485,0.69697,0.72727,0.93939,0.69697,0.92727,0.15981,0.17035,0.16945,0.13546,0.17035,0.099875,0.16297,0.12928,0.12205,0.043826,0.12928,0.044084
28,0.39394,0.60606,0.63636,0.75758,0.69697,0.90909,0.14711,0.16923,0.1702,0.16783,0.17035,0.10487,0.16923,0.14711,0.14177,0.11411,0.12928,0.051452
